,listing_id,id,date,reviewer_id,reviewer_name,comments,polarity_value,neg,pos,neu,compound
427,43429,257113,2011/5/9,528682,Michael,"Quality - that is the word that first comes to mind to describe not only Allans place but also the thought he has put into hosting. Allans place is very clean, very brightly lit and the layout well planned. Large flatscreen tele, new and matching crockery, new fridge - I felt like I was staying in a brand new place which points to the level of care and maintenance Allan puts into his place. My visitors, two different sets and locals were impressed by the place too. Will not hesitate recommending a stay at Allans. ","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.9767}",0.0,0.231,0.769,0.9767
428,43429,267745,2011/5/17,490884,Chris,"Allan's accommodation is first rate, which was perfect for our long-weekend escape away from the kids!

It contains all of the mod-cons you'd need for either a short break or a longer stay and everything was in a very clean and excellent condition.  Highly recommended.","{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.9293}",0.0,0.285,0.715,0.9293
429,43429,288438,2011/5/30,569419,Greg,"I enjoyed my stay at Tranquillity very much.  Alan is very helpful and very knowledgeable about the area.  The house is located in a quiet suburb and is near new with amenities to suite anyone.  The location is great for getting around to all parts of Melbourne very easily.  If you are looking for a quiet spot to relax or a place to come home to after work, you will find it here.","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.9577}",0.0,0.231,0.769,0.9577
430,43429,313968,2011/6/14,559362,Ralph,"This was a great place to stay as it was so close to the Clayton Campus of Monash. Very well located between 2 main roads so easy access by car everywhere including Chadstone shopping! The room was perfect - very new and so clean and warm and cosy. It had everything we needed, even a hair dryer.  The bed was comfy and there was even a bowl of fresh fruit. Allan was a great host and left us alone when we needed but was also a great help during the chaos caused by the volcanic ash.

We will certainly stay again. The garden was beautiful.","{'neg': 0.052, 'neu': 0.669, 'pos': 0.278, 'compound': 0.9785}",0.052,0.278,0.669,0.9785
431,43429,389102,2011/7/22,772078,Khie Kian,"We were very pleased with the bright and cheery apartment which was very clean and functional. Its location in a quiet and peaceful neighbourhood near the Clayton Campus of Monash University served our needs perfectly. Host Allan and his wife, Liz, were warm and friendly and they made us feel welcome and comfortable. We thoroughly enjoyed our 10-day stayand were most reluctant to leave. We certainly look forward to staying there again when the opportunity arises.","{'neg': 0.036, 'neu': 0.577, 'pos': 0.387, 'compound': 0.9887}",0.036,0.387,0.577,0.9887
432,43429,574578,2011/9/27,1034895,Larry,"Very nice complete apartment with useful kitchen and bathroom. Newly built and everything is provided - some breakfast, shampoo, and even detergent for the washing machine. Only instant coffee however, and no iron and ironing board. The host is helpful and the setting is in a beautiful garden.","{'neg': 0.039, 'neu': 0.734, 'pos': 0.227, 'compound': 0.8883}",0.039,0.227,0.734,0.8883
433,43429,600420,2011/10/5,312714,Rohini,"I couldn't have picked a better place to stay. My mom was in town, all the way from India and she absolutely loved our little home. Thanks Alan for the yummy chocolates, fruit and the gorgeous room!","{'neg': 0.051, 'neu': 0.639, 'pos': 0.309, 'compound': 0.9201}",0.051,0.309,0.639,0.9201
434,43429,620743,2011/10/11,1223261,Raj,Place is preety good with all basic amenities (except iron and board and Internet). Internet was not provided so it was bit difficult for me as I am new in Australia. House Construction work is going just next door so was not able to sleep after 7 in morning. All in all it was ok for me. ,"{'neg': 0.042, 'neu': 0.872, 'pos': 0.086, 'compound': 0.3818}",0.042,0.086,0.872,0.3818
435,43429,626920,2011/10/13,1265433,Katherine,"Tranquillity in Melbourne was a very lovely comfortable hide away, it was just what i needed :) 
The room had everything i needed, with a light breakfeast and chocolates were a nice touch.
 Also Allan was nice enough to say i could use the clothes dryer when needed.
the Garden is very cute and peaceful.
great place for a quiet get away.
would have loved to stay longer
i would recommend Allens place to all my friends and family 
katherine xxxx","{'neg': 0.019, 'neu': 0.592, 'pos': 0.389, 'compound': 0.9895}",0.019,0.389,0.592,0.9895
436,43429,639417,2011/10/17,743632,David,"Wow, what a lovely little place Allen has got. We were over the moon when we saw it. Especially the touches with the breakfast and the chocolates. The little thoughts left a big impression. 

Allen was very welcoming, easy to talk to, and made us feel at home. Allen's description of Tranquility in Melbourne is no lie, it's exactly how it felt. 

We wish him all the best and hope to stay in touch.","{'neg': 0.024, 'neu': 0.669, 'pos': 0.307, 'compound': 0.9783}",0.024,0.307,0.669,0.9783
437,43429,695167,2011/11/6,1145799,Mick,This studio is lovely and suited our need perfectly.  Allan looked after us and was the perfect host.  Highly recommend you stay here if you are looking in this area.  Ros and Mick Argent,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.9381}",0.0,0.326,0.674,0.9381
438,43429,716772,2011/11/14,1206221,Tom,"We stayed a week, but wanted to stay longer. Allan is a pleasant host, and the unit is very comfortable and well appointed. It is also quite well located - close to major shopping centres and even a gym just a block away. Will definitely return on my next stay in Melbourne.  ","{'neg': 0.06, 'neu': 0.642, 'pos': 0.297, 'compound': 0.9445}",0.06,0.297,0.642,0.9445
439,43429,736882,2011/11/22,812552,Margaret,"Allen's accommodation was very well set up for our week's stay in Melbourne.  The providing of fruit, chocolates, light breakfast and a frozen meal was most welcome.  The quiet garden was a pleasant  addition.  Allen was very helpful with any of our queries about travel within the city and interesting places to visit.  We would recommend Tranquillity as a base for your Melbourne visit.   If using public transport, purchase a zone 1 & 2 ticket to cover the bus trip to Oakleigh Station.","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.9588}",0.0,0.225,0.775,0.9588
440,43429,742648,2011/11/25,927121,Jean-Pierre,"We staid 2 nights  at the end of November at Allan's. The studio was perfectly presented, clean and welcoming. Allan's left us with breakfast and chocolates and drinks... in the fridge so we had everything we needed. There is nothing much to stay but a fantastic place to stay. I would recommend it to anyone looking for a short or long term stay in the suburb of Melbourne. Thanks Allan for everything.","{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.9545}",0.0,0.229,0.771,0.9545
441,43429,799308,2011/12/22,1239459,Melinda,"Well-appointed, modern bungalow sharing common enclosed deck  with main house. As quiet and secluded as can be reasonably expected in suburban Melbourne. Very affable and helpful host. ","{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.7063}",0.0,0.19,0.81,0.7063
442,43429,898074,2012/2/2,451581,Dmitry,"Many thanks to Alan and Liz for sharing their ideallic homette with us. The appartment was lovely but more importantly, Liz and Allen were always offering and willing to help anyway they could. The little touches like a fruit bowl and the condiments were much appreciated!

Many thanks,
Alex+Gali ","{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.9739}",0.0,0.381,0.619,0.9739
443,43429,951202,2012/2/27,1103764,Roland,"A complete and nice apartment with everythings you need. Better than staying in a five star hotel. Easy to nearby shopping mall, Monash Uni, etc. Thanks Allan ","{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.8885}",0.0,0.354,0.646,0.8885
444,43429,1039069,2012/3/25,1398749,Paul,This is a well-equipped studio in a quiet residential neighborhood and within walking distance to Monash University.  Allan was very attentive to any needs I had and I would stay there again without question.  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
445,43429,1127745,2012/4/14,1254794,Sarah,Great value for money and Allan is very friendly and welcoming. Would love to come and stay again when I am in Melbourne.,"{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.9542}",0.0,0.505,0.495,0.9542
446,43429,1421491,2012/6/5,2226786,Marc,"I was here to prepare for a new life in Aus, as the advance party for my family, and this spot was perfect and the hosts were great. ","{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.8885}",0.0,0.313,0.687,0.8885
447,43429,1602797,2012/7/1,2416839,Tina,"Allan was an amazing host , nothing was to much trouble for him,  and they were very hospitable. All our needs were meet 100%. Cant wait to stay again was over all fantastic .","{'neg': 0.069, 'neu': 0.742, 'pos': 0.189, 'compound': 0.6908}",0.069,0.189,0.742,0.6908
448,43429,2047688,2012/8/20,3232016,Lori,Lovely place to stay. Alan and Liz were most accommodating especially as it was such short notice. The apartment had everything that we needed and then some. An easy ride into the city and only a couple of km to chadstone for shopping. We will definetly stay here again. Thank you for sharing with us.,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.9001}",0.0,0.194,0.806,0.9001
449,43429,2390301,2012/9/24,2946375,Michelle,"This is an amazing place to stay! To start Allan and Liz are amazing hosts, who only want you to have the best possible stay with them. The house property is beautiful and extremely well kept. The garden and decking next to apartment is beautiful and amazing to look at each day from the window. We were often asked to use any herbs in the garden and to make it our own. Just outside the front undercover door is more decking, but a BBQ that again we were encouraged  to use. The completely detached apartment is accessed by a gated side entrance and the apartment itself is very insulated. We never heard anything from the house and they never heard anything from us. The apartment itself was amazing and even better then the pictures show. Not only does it have everything you need, it has been designed and constructed in such a way that the space works fantastically and everything is used efficiently. The apartment had a full kitchen with oven, hotplates, microwave, kettle, toaster and fridge. It looks small on the photos, but again, it is so well done in where everything is situated that it feels like a full sized kitchen. The shower is lovely and big with a great shower head. I could of lost alot of time in the shower. Next to that is a washing machine, which we did use and was very happy it was there. Again the bathroom area looks small, but the way the space is used, makes it feel larger. The bedroom overlooking the rest of the apartment is large, but as it is all open, really opens everything up. The cupboard space was huge and great to hide our suitcases in and hang up anything we needed. The bed was very comfortable and big enough for both of us.  The living room area has a lovely large flat screen tv and very comfortable leather chairs. We easily sat here all night watching the tv. There is also a desk and chair that we used as a computer desk with some magazines and tourist information. Along with the desk, there is also a bookcase full of books! Always great to be able to grab and book to borrow while relaxing. The entire apartment is heated/cooled by one spilt system unit, but it does an amazing job. It heated the entire place in only a couple of minutes and we never had to have it on long. Overall, my husband and I were ready to move into this apartment. We felt completely at home and was relaxed in moments. It is bright and fresh and extremely well kept and clean. We were brought clean sheets, towels and tea towels often. There is public transport so close and we even walked to Chadstone. When we are next in Melbourne, this is the 1st place we will look for to stay, as it was very hard to leave. Thank you again Allan and Liz! ","{'neg': 0.019, 'neu': 0.767, 'pos': 0.215, 'compound': 0.999}",0.019,0.215,0.767,0.999
450,43429,2529702,2012/10/7,3354992,Kath,Loved this cosy tranquil studio accommodation. It was just perfect for our 3 day stay in suburban Melbourne. Our hosts were most hospitable and any request was never any trouble. Easy public transport to the city and yet quiet enough to relax and enjoy the garden.,"{'neg': 0.042, 'neu': 0.66, 'pos': 0.298, 'compound': 0.9294}",0.042,0.298,0.66,0.9294
451,43429,2598867,2012/10/13,3273771,Nick,"These guys are amazing - I agree with all the positive reviews that they have already received. Not only is the accommodation fantastic, but the hosts are wonderful. I have no hesitation in giving them 5 stars and would recommend them to anyone else looking for somewhere to stay in the area.","{'neg': 0.086, 'neu': 0.617, 'pos': 0.297, 'compound': 0.9062}",0.086,0.297,0.617,0.9062
452,43429,2805495,2012/11/5,2559217,Kathy,Very clean private place. Bus transportation to downtown was excellent.Really enjoyed our stay.,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.7425}",0.0,0.364,0.636,0.7425
453,43429,2888998,2012/11/15,1321635,Angela,"Allans studio isbeautifullly set up and he is a delightful host, adding a welcome package that made us feel very welcome and well taken care of. We also had a car and there was good safe parking on the street. We needed a place with access to the city and Dandenong and this was perfect. I would definately recommend hte studio and Allan to anyone looking for a long or shorter stay around Melbourne. ","{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.9785}",0.0,0.317,0.683,0.9785
454,43429,3085360,2012/12/14,3275140,Steve,"We stayed for 16 nights in December 2012.  The studio apartment was perfect, had everything we needed and more.  It was very quiet, cosy and comfortable.  Our hosts Allan and Liz were excellent.  I  recommend the apartment to anyone wishing to be in a self contained  studio in a peaceful atmosphere.  We certainly will be back to stay.
Steve and Gayle  Dec 2012","{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.9623}",0.0,0.281,0.719,0.9623
455,43429,3380584,2013/1/21,3284792,Shirley,"Stayed at Allan and Liz's studio for nine nights, everything was perfect.  The studio had everything we needed except for a full length mirror!!  I'm sure Allan will remedy this.  Very convenient location with the the shops on the corner and quiet at night.  Couldn't have had a better stay.  Highly recommend.
Shirley and David McDonald","{'neg': 0.039, 'neu': 0.809, 'pos': 0.152, 'compound': 0.7888}",0.039,0.152,0.809,0.7888
